Name;Description;Geometry;id;nom;lat;lon;n_rue;rue;ville;cp;date_creation;date_modification;tempsdecollecte;poidsmax;instructions;geo_point_2d
27646;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>34731</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>27646</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4187</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.88485</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>41</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DE JAMBES</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>NAMUR</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5100</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2017-08-23 10:24:46</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue de Jambes (Parking rue du Longeau)</td></tr></table></center>;"{""coordinates"": [4.88485, 50.4187], ""type"": ""Point""}";34731;27646;50.4187;4.88485;41;RUE DE JAMBES;NAMUR;5100;2017-08-23 10:24:46;;;;Rue de Jambes (Parking rue du Longeau);50.4187,4.88485
25029;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32096</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>25029</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.5109</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.84244</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DE LA CROIX</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>LA BRUYÈRE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5080</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:40</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue de Rhisnes (Cimetière)</td></tr></table></center>;"{""coordinates"": [4.84244, 50.5109], ""type"": ""Point""}";32096;25029;50.5109;4.84244;;RUE DE LA CROIX;LA BRUYÈRE;5080;2014-06-25 15:02:40;2015-08-21 09:57:21;300;900;Rue de Rhisnes (Cimetière);50.5109,4.84244
27419;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32188</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>27419</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4374</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.79571</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>144</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>FOND DE MALONNE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>NAMUR</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5020</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:47</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Fond de Malonne (Parking de Saint-Berthuin)</td></tr></table></center>;"{""coordinates"": [4.79571, 50.4374], ""type"": ""Point""}";32188;27419;50.4374;4.79571;144;FOND DE MALONNE;NAMUR;5020;2014-06-25 15:02:47;2015-08-21 09:57:21;300;900;Fond de Malonne (Parking de Saint-Berthuin);50.4374,4.79571
27648;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>34735</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>27648</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4254</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.92544</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>22</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DES PIEDS D'ALOUETTE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>NAMUR</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5100</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2017-09-22 11:46:20</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>60</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue Pieds D'Alouette</td></tr></table></center>;"{""coordinates"": [4.92544, 50.4254], ""type"": ""Point""}";34735;27648;50.4254;4.92544;22;RUE DES PIEDS D'ALOUETTE;NAMUR;5100;2017-09-22 11:46:20;;60;900;Rue Pieds D'Alouette;50.4254,4.92544
25031;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32098</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>25031</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.5109</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.84244</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DE LA CROIX</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>LA BRUYÈRE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5080</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:40</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue de Rhisnes (Cimetière)</td></tr></table></center>;"{""coordinates"": [4.84244, 50.5109], ""type"": ""Point""}";32098;25031;50.5109;4.84244;;RUE DE LA CROIX;LA BRUYÈRE;5080;2014-06-25 15:02:40;2015-08-21 09:57:21;300;900;Rue de Rhisnes (Cimetière);50.5109,4.84244
17097;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32195</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>17097</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.5643</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.70711</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>6</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DU BORDIA</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>GEMBLOUX</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5030</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:47</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue du Bordia</td></tr></table></center>;"{""coordinates"": [4.70711, 50.5643], ""type"": ""Point""}";32195;17097;50.5643;4.70711;6;RUE DU BORDIA;GEMBLOUX;5030;2014-06-25 15:02:47;2015-08-21 09:57:21;300;900;Rue du Bordia;50.5643,4.70711
27649;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>34736</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>27649</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4254</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.92546</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>22</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DES PIEDS D'ALOUETTE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>NAMUR</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5100</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2017-09-22 11:47:40</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>60</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue Pieds D'Alouette</td></tr></table></center>;"{""coordinates"": [4.92546, 50.4254], ""type"": ""Point""}";34736;27649;50.4254;4.92546;22;RUE DES PIEDS D'ALOUETTE;NAMUR;5100;2017-09-22 11:47:40;;60;900;Rue Pieds D'Alouette;50.4254,4.92546
17091;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32100</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>17091</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.566</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.68788</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>CHAUSSÉE DE CHARLEROI</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>GEMBLOUX</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5030</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:40</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue de l\'Agasse (Face usine Belgomalt)</td></tr></table></center>;"{""coordinates"": [4.68788, 50.566], ""type"": ""Point""}";32100;17091;50.566;4.68788;;CHAUSSÉE DE CHARLEROI;GEMBLOUX;5030;2014-06-25 15:02:40;2015-08-21 09:57:21;300;900;Rue de l\'Agasse (Face usine Belgomalt);50.566,4.68788
2048;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32196</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>2048</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.3066</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.88323</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE BAUDOUIN PREMIER</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>ANHÉE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5537</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:47</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Chaussée de Dinant (Football)</td></tr></table></center>;"{""coordinates"": [4.88323, 50.3066], ""type"": ""Point""}";32196;2048;50.3066;4.88323;;RUE BAUDOUIN PREMIER;ANHÉE;5537;2014-06-25 15:02:47;2015-08-21 09:57:21;300;900;Chaussée de Dinant (Football);50.3066,4.88323
12035;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>34737</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>12035</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.5518</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.98286</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>14</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DU VICINAL</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>FERNELMONT</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5380</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2017-09-25 12:10:56</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue du Vicinal</td></tr></table></center>;"{""coordinates"": [4.98286, 50.5518], ""type"": ""Point""}";34737;12035;50.5518;4.98286;14;RUE DU VICINAL;FERNELMONT;5380;2017-09-25 12:10:56;;300;900;Rue du Vicinal;50.5518,4.98286
39040;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32101</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>39040</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.3254</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.89089</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>5</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DU REDEAU</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>YVOIR</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5530</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:40</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue du Redeau</td></tr></table></center>;"{""coordinates"": [4.89089, 50.3254], ""type"": ""Point""}";32101;39040;50.3254;4.89089;5;RUE DU REDEAU;YVOIR;5530;2014-06-25 15:02:40;2015-08-21 09:57:21;300;900;Rue du Redeau;50.3254,4.89089
24073;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32197</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>24073</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.477</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.71049</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>34</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DES MASURES</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>JEMEPPE-SUR-SAMBRE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5190</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:47</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue des Masures</td></tr></table></center>;"{""coordinates"": [4.71049, 50.477], ""type"": ""Point""}";32197;24073;50.477;4.71049;34;RUE DES MASURES;JEMEPPE-SUR-SAMBRE;5190;2014-06-25 15:02:47;2015-08-21 09:57:21;300;900;Rue des Masures;50.477,4.71049
12036;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>34738</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>12036</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.5518</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.98285</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>14</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DU VICINAL</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>FERNELMONT</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5380</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2017-09-25 12:12:27</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>60</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td></td></tr></table></center>;"{""coordinates"": [4.98285, 50.5518], ""type"": ""Point""}";34738;12036;50.5518;4.98285;14;RUE DU VICINAL;FERNELMONT;5380;2017-09-25 12:12:27;;60;900;;50.5518,4.98285
39041;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32102</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>39041</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.3254</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.89089</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>5</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DU REDEAU</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>YVOIR</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5530</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:40</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue du Redeau</td></tr></table></center>;"{""coordinates"": [4.89089, 50.3254], ""type"": ""Point""}";32102;39041;50.3254;4.89089;5;RUE DU REDEAU;YVOIR;5530;2014-06-25 15:02:40;2015-08-21 09:57:21;300;900;Rue du Redeau;50.3254,4.89089
24074;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32198</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>24074</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.477</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.71049</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>34</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DES MASURES</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>JEMEPPE-SUR-SAMBRE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5190</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:47</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue des Masures</td></tr></table></center>;"{""coordinates"": [4.71049, 50.477], ""type"": ""Point""}";32198;24074;50.477;4.71049;34;RUE DES MASURES;JEMEPPE-SUR-SAMBRE;5190;2014-06-25 15:02:47;2015-08-21 09:57:21;300;900;Rue des Masures;50.477,4.71049
30081;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>37667</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>30081</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.1523</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.57741</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>GUEULE-DU-LOUP</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>PHILIPPEVILLE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5600</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2018-01-17 11:25:46</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2018-03-15 02:14:59</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>20</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td></td></tr></table></center>;"{""coordinates"": [4.57741, 50.1523], ""type"": ""Point""}";37667;30081;50.1523;4.57741;;GUEULE-DU-LOUP;PHILIPPEVILLE;5600;2018-01-17 11:25:46;2018-03-15 02:14:59;20;900;;50.1523,4.57741
34027;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32105</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>34027</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.4902</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.59125</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>38</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DE LA SPINETTE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>SOMBREFFE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5140</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:40</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Parc à conteneurs (Rue de la Spinette)</td></tr></table></center>;"{""coordinates"": [4.59125, 50.4902], ""type"": ""Point""}";32105;34027;50.4902;4.59125;38;RUE DE LA SPINETTE;SOMBREFFE;5140;2014-06-25 15:02:40;2015-08-21 09:57:21;300;900;Parc à conteneurs (Rue de la Spinette);50.4902,4.59125
17099;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32200</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>17099</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.5913</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.66864</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>223</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE MARIUS DUFRASNE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>GEMBLOUX</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5030</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:48</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue Marius Dufrasne</td></tr></table></center>;"{""coordinates"": [4.66864, 50.5913], ""type"": ""Point""}";32200;17099;50.5913;4.66864;223;RUE MARIUS DUFRASNE;GEMBLOUX;5030;2014-06-25 15:02:48;2015-08-21 09:57:21;300;900;Rue Marius Dufrasne;50.5913,4.66864
39065;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>38213</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>39065</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.3164</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.94454</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DE L'HORDIA</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>YVOIR</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5530</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2018-03-19 12:46:48</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td></td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td></td></tr></table></center>;"{""coordinates"": [4.94454, 50.3164], ""type"": ""Point""}";38213;39065;50.3164;4.94454;;RUE DE L'HORDIA;YVOIR;5530;2018-03-19 12:46:48;;300;900;;50.3164,4.94454
16048;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32107</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>16048</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.0323</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>4.92064</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>70</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE GRANDE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>GEDINNE</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>5575</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:41</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2017-11-16 02:15:00</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue Grande</td></tr></table></center>;"{""coordinates"": [4.92064, 50.0323], ""type"": ""Point""}";32107;16048;50.0323;4.92064;70;RUE GRANDE;GEDINNE;5575;2014-06-25 15:02:41;2017-11-16 02:15:00;300;900;Rue Grande;50.0323,4.92064
22021;<center><table><tr bgcolor='#E3E3F3'><th>Id</th><td>32203</td></tr><tr bgcolor='#E3E3F3'><th>Nom</th><td>22021</td></tr><tr bgcolor='#E3E3F3'><th>Lat.</th><td>50.5325</td></tr><tr bgcolor='#E3E3F3'><th>Lon.</th><td>5.13111</td></tr><tr bgcolor='#E3E3F3'><th>N° rue</th><td>5</td></tr><tr bgcolor='#E3E3F3'><th>Rue</th><td>RUE DE LA GALERIE</td></tr><tr bgcolor='#E3E3F3'><th>Commune</th><td>HÉRON</td></tr><tr bgcolor='#E3E3F3'><th>Code postal</th><td>4218</td></tr><tr bgcolor='#E3E3F3'><th>Date création</th><td>2014-06-25 15:02:48</td></tr><tr bgcolor='#E3E3F3'><th>Date modification</th><td>2015-08-21 09:57:21</td></tr><tr bgcolor='#E3E3F3'><th>Temps de collecte</th><td>300</td></tr><tr bgcolor='#E3E3F3'><th>Poids max</th><td>900</td></tr><tr bgcolor='#E3E3F3'><th>Instructions</th><td>Rue de la Galerie (Football)</td></tr></table></center>;"{""coordinates"": [5.13111, 50.5325], ""type"": ""Point""}";32203;22021;50.5325;5.13111;5;RUE DE LA GALERIE;HÉRON;4218;2014-06-25 15:02:48;2015-08-21 09:57:21;300;900;Rue de la Galerie (Football);50.5325,5.13111
